2013-02-24T05:57:53	Sample	248.4
2013-02-24T05:57:55	Changer	A10
2013-02-24T05:58:05	ScriptName	XPRESS_1293031
2013-02-24T05:58:05	Tx_Mon	Out
2013-02-24T05:58:05	Tx_Mon_Pos	130
2013-02-24T05:58:05	Aperture_2	Medium
2013-02-24T05:58:05	Det_HV	2146.0959005294
2013-02-24T05:58:05	Det_Temp	20.4902723735409
2013-02-24T05:58:05	Det_Rear_Temp	18.6
2013-02-24T05:58:05	Det_Discrim	150.679783898596
2013-02-24T05:58:05	Shutter	OPEN
2013-02-24T05:58:05	Changer	A10
2013-02-24T05:58:05	Sample	234.2425
2013-02-24T05:58:05	Table	10.4994298745724
2013-02-24T05:58:05	Julabo_1	25.44
2013-02-24T05:58:05	Julabo_2	NaN
2013-02-24T05:58:05	Eurotherm_1	-246.861023765093
2013-02-24T05:58:05	Eurotherm_2	0
2013-02-24T05:58:05	Eurotherm_3	24.8591154520278
2013-02-24T05:58:06	Height	TEN
2013-02-24T05:58:17	Julabo_1	25.41
2013-02-24T05:58:19	Chopper	25
2013-02-24T05:58:24	Sample	234.2425
2013-02-24T05:58:37	Height	TEN
2013-02-24T05:58:56	Julabo_1	25.36
2013-02-24T05:59:08	Height	TEN
2013-02-24T05:59:19	Chopper	25
2013-02-24T05:59:31	Julabo_1	25.42
2013-02-24T05:59:38	Height	TEN
2013-02-24T06:00:02	Julabo_1	25.35
2013-02-24T06:00:09	Height	TEN
2013-02-24T06:00:19	Chopper	25
2013-02-24T06:00:40	Height	TEN
2013-02-24T06:00:53	Julabo_1	25.42
2013-02-24T06:01:10	Height	TEN
2013-02-24T06:01:20	Chopper	25
2013-02-24T06:01:35	Julabo_1	25.48
2013-02-24T06:01:41	Height	TEN
2013-02-24T06:02:05	Julabo_1	25.54
2013-02-24T06:02:11	Height	TEN
2013-02-24T06:02:20	Chopper	25
2013-02-24T06:02:36	Julabo_1	25.36
2013-02-24T06:02:42	Height	TEN
2013-02-24T06:03:07	Julabo_1	25.41
2013-02-24T06:03:13	Height	TEN
2013-02-24T06:03:20	Chopper	24.99
2013-02-24T06:03:27	Det_Temp	20.4280155642023
2013-02-24T06:03:38	Julabo_1	25.34
2013-02-24T06:03:44	Height	TEN
2013-02-24T06:04:15	Height	TEN
2013-02-24T06:04:17	Julabo_1	25.39
2013-02-24T06:04:20	Chopper	24.99
2013-02-24T06:04:46	Height	TEN
2013-02-24T06:05:16	Height	TEN
2013-02-24T06:05:21	Chopper	25
2013-02-24T06:05:26	Julabo_1	25.44
2013-02-24T06:05:47	Height	TEN
2013-02-24T06:06:18	Height	TEN
2013-02-24T06:06:18	Julabo_1	25.39
2013-02-24T06:06:21	Chopper	25
2013-02-24T06:06:49	Height	TEN
2013-02-24T06:06:49	Julabo_1	25.34
2013-02-24T06:07:20	Height	TEN
2013-02-24T06:07:22	Chopper	25
2013-02-24T06:07:40	Julabo_1	25.46
2013-02-24T06:07:50	Height	TEN
2013-02-24T06:08:10	Julabo_1	25.35
2013-02-24T06:08:21	Height	TEN
2013-02-24T06:08:23	Chopper	25
2013-02-24T06:08:41	Julabo_1	25.46
2013-02-24T06:08:52	Height	TEN
2013-02-24T06:09:18	Julabo_1	25.41
2013-02-24T06:09:22	Height	TEN
2013-02-24T06:09:23	Chopper	25
2013-02-24T06:09:53	Height	TEN
2013-02-24T06:10:19	Julabo_1	25.47
2013-02-24T06:10:23	Chopper	25
2013-02-24T06:10:23	Height	TEN
2013-02-24T06:10:50	Julabo_1	25.41
