2013-02-21T20:03:15	Height	TEN
2013-02-21T20:03:16	Sample	409.2775
2013-02-21T20:03:22	Changer	A9
2013-02-21T20:03:24	Julabo_1	25.44
2013-02-21T20:03:35	ScriptName	STARTUP_CYCLE125_B
2013-02-21T20:03:35	Tx_Mon	Out
2013-02-21T20:03:35	Tx_Mon_Pos	130
2013-02-21T20:03:35	Aperture_2	Medium
2013-02-21T20:03:35	Det_HV	2146.2545943513
2013-02-21T20:03:35	Det_Temp	22.1712062256809
2013-02-21T20:03:35	Det_Rear_Temp	20.1
2013-02-21T20:03:35	Det_Discrim	150.679783898596
2013-02-21T20:03:35	Shutter	OPEN
2013-02-21T20:03:35	Changer	A9
2013-02-21T20:03:35	Sample	268.4725
2013-02-21T20:03:35	Table	10.4994298745724
2013-02-21T20:03:35	Julabo_1	25.38
2013-02-21T20:03:35	Julabo_2	NaN
2013-02-21T20:03:35	Eurotherm_1	-246.861023765093
2013-02-21T20:03:35	Eurotherm_2	0
2013-02-21T20:03:35	Eurotherm_3	25.1684409119976
2013-02-21T20:03:46	Height	TEN
2013-02-21T20:03:47	Sample	268.4725
2013-02-21T20:03:55	Julabo_1	25.38
2013-02-21T20:04:01	Chopper	25
2013-02-21T20:04:16	Height	TEN
2013-02-21T20:04:27	Julabo_1	25.32
2013-02-21T20:04:47	Height	TEN
2013-02-21T20:04:57	Julabo_1	25.41
2013-02-21T20:05:02	Chopper	25
2013-02-21T20:05:18	Height	TEN
2013-02-21T20:05:28	Julabo_1	25.36
2013-02-21T20:05:48	Height	TEN
2013-02-21T20:05:59	Julabo_1	25.45
2013-02-21T20:06:02	Chopper	25
2013-02-21T20:06:19	Height	TEN
2013-02-21T20:06:29	Julabo_1	25.36
2013-02-21T20:06:31	Det_Temp	22.2023346303502
2013-02-21T20:06:50	Height	TEN
2013-02-21T20:07:00	Julabo_1	25.41
2013-02-21T20:07:02	Chopper	25
2013-02-21T20:07:21	Height	TEN
2013-02-21T20:07:43	Julabo_1	25.46
2013-02-21T20:07:52	Height	TEN
2013-02-21T20:08:03	Chopper	25
2013-02-21T20:08:14	Julabo_1	25.35
2013-02-21T20:08:23	Height	TEN
2013-02-21T20:08:54	Height	TEN
2013-02-21T20:08:56	Julabo_1	25.41
2013-02-21T20:09:03	Chopper	25
2013-02-21T20:09:24	Height	TEN
2013-02-21T20:09:26	Julabo_1	25.52
2013-02-21T20:09:54	Height	TEN
2013-02-21T20:09:56	Julabo_1	25.4
2013-02-21T20:10:04	Chopper	25
2013-02-21T20:10:24	Height	TEN
2013-02-21T20:10:26	Julabo_1	25.31
2013-02-21T20:10:54	Height	TEN
2013-02-21T20:10:56	Julabo_1	25.44
2013-02-21T20:11:04	Chopper	24.99
