2013-02-25T05:29:51	Sample	198.78
2013-02-25T05:29:54	Changer	A12
2013-02-25T05:30:04	ScriptName	XPRESS_1293031
2013-02-25T05:30:04	Tx_Mon	Out
2013-02-25T05:30:04	Tx_Mon_Pos	130
2013-02-25T05:30:04	Aperture_2	Medium
2013-02-25T05:30:04	Det_HV	2146.0959005294
2013-02-25T05:30:04	Det_Temp	19.9610894941634
2013-02-25T05:30:04	Det_Rear_Temp	18.3
2013-02-25T05:30:04	Det_Discrim	150.679783898596
2013-02-25T05:30:04	Shutter	OPEN
2013-02-25T05:30:04	Changer	A12
2013-02-25T05:30:04	Sample	164.9725
2013-02-25T05:30:04	Table	10.4994298745724
2013-02-25T05:30:04	Julabo_1	25.36
2013-02-25T05:30:04	Julabo_2	NaN
2013-02-25T05:30:04	Eurotherm_1	-246.861023765093
2013-02-25T05:30:04	Eurotherm_2	0
2013-02-25T05:30:04	Eurotherm_3	24.7560132953447
2013-02-25T05:30:04	Height	TEN
2013-02-25T05:30:10	Chopper	25
2013-02-25T05:30:11	Julabo_1	25.51
2013-02-25T05:30:22	Sample	164.9725
2013-02-25T05:30:34	Height	TEN
2013-02-25T05:30:41	Julabo_1	25.45
2013-02-25T05:31:05	Height	TEN
2013-02-25T05:31:10	Chopper	25
2013-02-25T05:31:11	Julabo_1	25.33
2013-02-25T05:31:36	Height	TEN
2013-02-25T05:31:42	Julabo_1	25.39
2013-02-25T05:32:06	Height	TEN
2013-02-25T05:32:11	Chopper	25
2013-02-25T05:32:13	Julabo_1	25.49
2013-02-25T05:32:37	Height	TEN
2013-02-25T05:32:43	Julabo_1	25.33
2013-02-25T05:33:08	Height	TEN
2013-02-25T05:33:12	Chopper	24.99
2013-02-25T05:33:14	Julabo_1	25.45
2013-02-25T05:33:38	Height	TEN
2013-02-25T05:33:46	Julabo_1	25.5
2013-02-25T05:34:09	Height	TEN
2013-02-25T05:34:12	Chopper	25
2013-02-25T05:34:16	Julabo_1	25.39
2013-02-25T05:34:40	Height	TEN
2013-02-25T05:34:59	Julabo_1	25.34
2013-02-25T05:35:10	Height	TEN
2013-02-25T05:35:13	Chopper	25
2013-02-25T05:35:30	Julabo_1	25.39
2013-02-25T05:35:40	Height	TEN
2013-02-25T05:36:01	Julabo_1	25.5
2013-02-25T05:36:11	Height	TEN
2013-02-25T05:36:14	Chopper	25
2013-02-25T05:36:31	Julabo_1	25.33
2013-02-25T05:36:42	Height	TEN
2013-02-25T05:37:01	Julabo_1	25.43
2013-02-25T05:37:12	Height	TEN
2013-02-25T05:37:14	Chopper	25
2013-02-25T05:37:32	Julabo_1	25.33
