2013-02-24T12:43:59	Sample	415.295
2013-02-24T12:44:01	Changer	F
2013-02-24T12:44:11	ScriptName	XPRESS_1293031
2013-02-24T12:44:11	Tx_Mon	Out
2013-02-24T12:44:11	Tx_Mon_Pos	130
2013-02-24T12:44:11	Aperture_2	Medium
2013-02-24T12:44:11	Det_HV	2146.0959005294
2013-02-24T12:44:11	Det_Temp	20.147859922179
2013-02-24T12:44:11	Det_Rear_Temp	18.4
2013-02-24T12:44:11	Det_Discrim	150.679783898596
2013-02-24T12:44:11	Shutter	OPEN
2013-02-24T12:44:11	Changer	F
2013-02-24T12:44:11	Sample	441.25
2013-02-24T12:44:11	Table	10.4994298745724
2013-02-24T12:44:11	Julabo_1	25.53
2013-02-24T12:44:11	Julabo_2	NaN
2013-02-24T12:44:11	Eurotherm_1	-246.861023765093
2013-02-24T12:44:11	Eurotherm_2	0
2013-02-24T12:44:11	Eurotherm_3	24.7560132953447
2013-02-24T12:44:24	Julabo_1	25.41
2013-02-24T12:44:25	Height	TEN
2013-02-24T12:44:29	Sample	441.25
2013-02-24T12:44:32	Chopper	25
2013-02-24T12:44:55	Height	TEN
2013-02-24T12:44:57	Julabo_1	25.48
2013-02-24T12:45:25	Height	TEN
2013-02-24T12:45:27	Julabo_1	25.35
2013-02-24T12:45:32	Chopper	25
2013-02-24T12:45:55	Height	TEN
2013-02-24T12:45:57	Julabo_1	25.26
2013-02-24T12:46:25	Height	TEN
2013-02-24T12:46:27	Julabo_1	25.35
2013-02-24T12:46:32	Chopper	25
2013-02-24T12:46:55	Height	TEN
2013-02-24T12:47:03	Julabo_1	25.3
2013-02-24T12:47:25	Height	TEN
2013-02-24T12:47:32	Chopper	25
2013-02-24T12:47:33	Julabo_1	25.41
2013-02-24T12:47:56	Height	TEN
2013-02-24T12:48:03	Julabo_1	25.32
2013-02-24T12:48:27	Height	TEN
2013-02-24T12:48:33	Chopper	25
2013-02-24T12:48:34	Julabo_1	25.43
2013-02-24T12:48:58	Height	TEN
2013-02-24T12:49:12	Julabo_1	25.38
2013-02-24T12:49:28	Height	TEN
2013-02-24T12:49:33	Chopper	25
2013-02-24T12:49:43	Julabo_1	25.33
2013-02-24T12:49:59	Height	TEN
2013-02-24T12:50:27	Julabo_1	25.41
2013-02-24T12:50:30	Height	TEN
2013-02-24T12:50:33	Chopper	25
2013-02-24T12:51:00	Height	TEN
2013-02-24T12:51:08	Julabo_1	25.35
2013-02-24T12:51:31	Height	TEN
2013-02-24T12:51:34	Chopper	25
2013-02-24T12:51:38	Julabo_1	25.49
2013-02-24T12:52:02	Height	TEN
2013-02-24T12:52:08	Julabo_1	25.33
2013-02-24T12:52:32	Height	TEN
2013-02-24T12:52:34	Chopper	25
2013-02-24T12:52:38	Julabo_1	25.4
2013-02-24T12:53:02	Height	TEN
2013-02-24T12:53:27	Julabo_1	25.34
2013-02-24T12:53:33	Height	TEN
2013-02-24T12:53:34	Chopper	25
2013-02-24T12:53:58	Julabo_1	25.48
2013-02-24T12:54:04	Height	TEN
2013-02-24T12:54:29	Julabo_1	25.41
2013-02-24T12:54:35	Chopper	25
2013-02-24T12:54:35	Height	TEN
2013-02-24T12:55:00	Julabo_1	25.46
2013-02-24T12:55:06	Height	TEN
2013-02-24T12:55:30	Julabo_1	25.4
2013-02-24T12:55:35	Chopper	25
2013-02-24T12:55:36	Height	TEN
2013-02-24T12:56:00	Julabo_1	25.45
2013-02-24T12:56:07	Height	TEN
2013-02-24T12:56:31	Julabo_1	25.36
2013-02-24T12:56:36	Chopper	25
2013-02-24T12:56:38	Height	TEN
2013-02-24T12:57:07	Julabo_1	25.43
2013-02-24T12:57:08	Height	TEN
2013-02-24T12:57:36	Chopper	25
2013-02-24T12:57:39	Height	TEN
2013-02-24T12:57:40	Julabo_1	25.38
2013-02-24T12:58:09	Height	TEN
2013-02-24T12:58:15	Julabo_1	25.43
2013-02-24T12:58:37	Chopper	25
2013-02-24T12:58:40	Height	TEN
2013-02-24T12:58:46	Julabo_1	25.35
2013-02-24T12:59:10	Height	TEN
2013-02-24T12:59:19	Julabo_1	25.41
2013-02-24T12:59:37	Chopper	25
2013-02-24T12:59:41	Height	TEN
2013-02-24T13:00:11	Height	TEN
2013-02-24T13:00:22	Julabo_1	25.35
2013-02-24T13:00:37	Chopper	25
2013-02-24T13:00:42	Height	TEN
2013-02-24T13:00:52	Julabo_1	25.47
2013-02-24T13:01:13	Height	TEN
2013-02-24T13:01:27	Julabo_1	25.39
2013-02-24T13:01:38	Chopper	25
2013-02-24T13:01:43	Height	TEN
2013-02-24T13:02:02	Julabo_1	25.34
2013-02-24T13:02:13	Height	TEN
2013-02-24T13:02:33	Julabo_1	25.49
2013-02-24T13:02:38	Chopper	25
2013-02-24T13:02:44	Height	TEN
2013-02-24T13:03:04	Julabo_1	25.36
2013-02-24T13:03:14	Height	TEN
2013-02-24T13:03:38	Chopper	24.99
2013-02-24T13:03:39	Julabo_1	25.42
2013-02-24T13:03:44	Height	TEN
2013-02-24T13:04:14	Height	TEN
2013-02-24T13:04:17	Julabo_1	25.48
2013-02-24T13:04:39	Chopper	25
2013-02-24T13:04:45	Height	TEN
2013-02-24T13:04:51	Julabo_1	25.43
2013-02-24T13:05:16	Height	TEN
2013-02-24T13:05:22	Julabo_1	25.49
2013-02-24T13:05:40	Chopper	25
2013-02-24T13:05:47	Height	TEN
2013-02-24T13:05:53	Julabo_1	25.43
2013-02-24T13:06:18	Height	TEN
2013-02-24T13:06:37	Julabo_1	25.38
2013-02-24T13:06:40	Chopper	25
2013-02-24T13:06:48	Height	TEN
2013-02-24T13:07:07	Julabo_1	25.46
2013-02-24T13:07:18	Height	TEN
2013-02-24T13:07:38	Julabo_1	25.35
2013-02-24T13:07:40	Chopper	25
2013-02-24T13:07:49	Height	TEN
2013-02-24T13:08:09	Julabo_1	25.46
2013-02-24T13:08:20	Height	TEN
2013-02-24T13:08:37	Det_Temp	20.272373540856
2013-02-24T13:08:41	Chopper	25
2013-02-24T13:08:45	Julabo_1	25.4
2013-02-24T13:08:51	Height	TEN
2013-02-24T13:09:15	Julabo_1	25.46
2013-02-24T13:09:21	Height	TEN
2013-02-24T13:09:41	Chopper	25
2013-02-24T13:09:45	Julabo_1	25.33
2013-02-24T13:09:52	Height	TEN
2013-02-24T13:10:16	Julabo_1	25.49
2013-02-24T13:10:22	Height	TEN
2013-02-24T13:10:42	Chopper	25
2013-02-24T13:10:46	Julabo_1	25.31
2013-02-24T13:10:52	Height	TEN
2013-02-24T13:11:18	Julabo_1	25.36
2013-02-24T13:11:22	Height	TEN
2013-02-24T13:11:42	Chopper	24.99
2013-02-24T13:11:49	Julabo_1	25.44
2013-02-24T13:11:52	Height	TEN
2013-02-24T13:12:23	Height	TEN
2013-02-24T13:12:24	Julabo_1	25.38
2013-02-24T13:12:43	Chopper	25
2013-02-24T13:12:53	Height	TEN
2013-02-24T13:12:54	Julabo_1	25.43
2013-02-24T13:13:23	Height	TEN
2013-02-24T13:13:28	Julabo_1	25.38
2013-02-24T13:13:43	Chopper	25
2013-02-24T13:13:53	Height	TEN
2013-02-24T13:14:00	Julabo_1	25.43
2013-02-24T13:14:23	Height	TEN
2013-02-24T13:14:30	Julabo_1	25.34
2013-02-24T13:14:44	Chopper	25
2013-02-24T13:14:54	Height	TEN
2013-02-24T13:15:01	Julabo_1	25.41
2013-02-24T13:15:24	Height	TEN
2013-02-24T13:15:34	Julabo_1	25.36
2013-02-24T13:15:44	Chopper	25
2013-02-24T13:15:54	Height	TEN
2013-02-24T13:16:04	Julabo_1	25.47
2013-02-24T13:16:25	Height	TEN
2013-02-24T13:16:34	Julabo_1	25.55
2013-02-24T13:16:45	Chopper	25
2013-02-24T13:16:55	Height	TEN
2013-02-24T13:17:04	Julabo_1	25.35
2013-02-24T13:17:25	Height	TEN
2013-02-24T13:17:37	Julabo_1	25.41
2013-02-24T13:17:45	Chopper	25
2013-02-24T13:17:55	Height	TEN
2013-02-24T13:18:07	Julabo_1	25.36
2013-02-24T13:18:25	Height	TEN
2013-02-24T13:18:37	Julabo_1	25.48
2013-02-24T13:18:45	Chopper	25
2013-02-24T13:18:56	Height	TEN
2013-02-24T13:19:08	Julabo_1	25.53
2013-02-24T13:19:26	Height	TEN
2013-02-24T13:19:40	Julabo_1	25.47
2013-02-24T13:19:46	Chopper	25
2013-02-24T13:19:56	Height	TEN
2013-02-24T13:20:10	Julabo_1	25.39
2013-02-24T13:20:26	Height	TEN
2013-02-24T13:20:41	Julabo_1	25.5
2013-02-24T13:20:46	Chopper	24.99
2013-02-24T13:20:56	Height	TEN
2013-02-24T13:21:12	Julabo_1	25.44
2013-02-24T13:21:27	Height	TEN
2013-02-24T13:21:47	Chopper	25
2013-02-24T13:21:49	Julabo_1	25.39
2013-02-24T13:21:57	Height	TEN
2013-02-24T13:22:20	Julabo_1	25.53
2013-02-24T13:22:28	Height	TEN
2013-02-24T13:22:47	Chopper	25
2013-02-24T13:22:50	Julabo_1	25.31
