2013-02-24T14:45:02	Sample	489.1825
2013-02-24T14:45:03	Eurotherm_3	24.7560132953447
2013-02-24T14:45:04	Changer	D
2013-02-24T14:45:11	Height	TEN
2013-02-24T14:45:14	ScriptName	XPRESS_1293031
2013-02-24T14:45:14	Tx_Mon	Out
2013-02-24T14:45:14	Tx_Mon_Pos	130
2013-02-24T14:45:14	Aperture_2	Medium
2013-02-24T14:45:14	Det_HV	2146.0959005294
2013-02-24T14:45:14	Det_Temp	20.147859922179
2013-02-24T14:45:14	Det_Rear_Temp	18.5
2013-02-24T14:45:14	Det_Discrim	150.679783898596
2013-02-24T14:45:14	Shutter	OPEN
2013-02-24T14:45:14	Changer	D
2013-02-24T14:45:14	Sample	497.1975
2013-02-24T14:45:14	Table	10.4994298745724
2013-02-24T14:45:14	Julabo_1	25.43
2013-02-24T14:45:14	Julabo_2	NaN
2013-02-24T14:45:14	Eurotherm_1	-246.861023765093
2013-02-24T14:45:14	Eurotherm_2	0
2013-02-24T14:45:14	Eurotherm_3	24.7560132953447
2013-02-24T14:45:20	Chopper	25
2013-02-24T14:45:24	Julabo_1	25.39
2013-02-24T14:45:33	Sample	497.1975
2013-02-24T14:45:42	Height	TEN
2013-02-24T14:45:55	Julabo_1	25.47
2013-02-24T14:46:12	Height	TEN
2013-02-24T14:46:20	Chopper	25
2013-02-24T14:46:25	Julabo_1	25.39
2013-02-24T14:46:42	Height	TEN
2013-02-24T14:46:55	Julabo_1	25.31
2013-02-24T14:47:13	Height	TEN
2013-02-24T14:47:20	Chopper	25
2013-02-24T14:47:26	Julabo_1	25.4
2013-02-24T14:47:43	Height	TEN
2013-02-24T14:48:13	Height	TEN
2013-02-24T14:48:15	Julabo_1	25.46
2013-02-24T14:48:21	Chopper	25
2013-02-24T14:48:44	Height	TEN
2013-02-24T14:48:50	Julabo_1	25.41
2013-02-24T14:49:15	Height	TEN
2013-02-24T14:49:22	Chopper	25
2013-02-24T14:49:46	Height	TEN
2013-02-24T14:49:58	Julabo_1	25.36
2013-02-24T14:50:16	Height	TEN
2013-02-24T14:50:22	Chopper	25
2013-02-24T14:50:28	Julabo_1	25.41
2013-02-24T14:50:47	Height	TEN
2013-02-24T14:51:01	Julabo_1	25.35
2013-02-24T14:51:17	Height	TEN
2013-02-24T14:51:22	Chopper	25
2013-02-24T14:51:31	Julabo_1	25.3
2013-02-24T14:51:47	Height	TEN
2013-02-24T14:52:07	Julabo_1	25.35
2013-02-24T14:52:18	Height	TEN
2013-02-24T14:52:23	Chopper	25
2013-02-24T14:52:38	Julabo_1	25.41
2013-02-24T14:52:48	Height	TEN
2013-02-24T14:53:10	Julabo_1	25.47
2013-02-24T14:53:19	Height	TEN
2013-02-24T14:53:24	Chopper	24.99
2013-02-24T14:53:49	Julabo_1	25.4
2013-02-24T14:53:50	Height	TEN
2013-02-24T14:54:19	Julabo_1	25.34
2013-02-24T14:54:21	Height	TEN
2013-02-24T14:54:25	Chopper	25
2013-02-24T14:54:49	Julabo_1	25.39
2013-02-24T14:54:52	Height	TEN
2013-02-24T14:55:20	Julabo_1	25.48
2013-02-24T14:55:22	Height	TEN
2013-02-24T14:55:26	Chopper	25
2013-02-24T14:55:50	Julabo_1	25.39
2013-02-24T14:55:52	Height	TEN
2013-02-24T14:56:23	Height	TEN
2013-02-24T14:56:25	Julabo_1	25.32
2013-02-24T14:56:27	Chopper	25
