2013-02-23T13:31:12	Height	TEN
2013-02-23T13:31:13	Sample	357.625
2013-02-23T13:31:15	Changer	H
2013-02-23T13:31:26	ScriptName	XPRESS_1293031
2013-02-23T13:31:26	Tx_Mon	Out
2013-02-23T13:31:26	Tx_Mon_Pos	130
2013-02-23T13:31:26	Aperture_2	Medium
2013-02-23T13:31:26	Det_HV	2146.0959005294
2013-02-23T13:31:26	Det_Temp	20.988326848249
2013-02-23T13:31:26	Det_Rear_Temp	19.2
2013-02-23T13:31:26	Det_Discrim	150.679783898596
2013-02-23T13:31:26	Shutter	OPEN
2013-02-23T13:31:26	Changer	H
2013-02-23T13:31:26	Sample	385.1
2013-02-23T13:31:26	Table	10.4994298745724
2013-02-23T13:31:26	Julabo_1	25.44
2013-02-23T13:31:26	Julabo_2	NaN
2013-02-23T13:31:26	Eurotherm_1	-246.861023765093
2013-02-23T13:31:26	Eurotherm_2	0
2013-02-23T13:31:26	Eurotherm_3	24.9622207735032
2013-02-23T13:31:38	Julabo_1	25.43
2013-02-23T13:31:43	Sample	385.1
2013-02-23T13:31:43	Height	TEN
2013-02-23T13:31:50	Chopper	25
2013-02-23T13:32:14	Height	TEN
2013-02-23T13:32:18	Julabo_1	25.38
2013-02-23T13:32:45	Height	TEN
2013-02-23T13:32:51	Chopper	25
2013-02-23T13:32:53	Julabo_1	25.44
2013-02-23T13:33:16	Height	TEN
2013-02-23T13:33:31	Julabo_1	25.38
2013-02-23T13:33:47	Height	TEN
2013-02-23T13:33:51	Chopper	25
2013-02-23T13:34:01	Julabo_1	25.28
2013-02-23T13:34:18	Height	TEN
2013-02-23T13:34:33	Julabo_1	25.34
2013-02-23T13:34:49	Height	TEN
2013-02-23T13:34:51	Chopper	25
2013-02-23T13:35:12	Julabo_1	25.4
2013-02-23T13:35:19	Height	TEN
2013-02-23T13:35:43	Julabo_1	25.46
2013-02-23T13:35:49	Height	TEN
2013-02-23T13:35:52	Chopper	25
2013-02-23T13:36:13	Julabo_1	25.38
2013-02-23T13:36:19	Height	TEN
2013-02-23T13:36:44	Julabo_1	25.53
2013-02-23T13:36:50	Height	TEN
2013-02-23T13:36:52	Chopper	25
2013-02-23T13:37:14	Julabo_1	25.39
2013-02-23T13:37:21	Height	TEN
2013-02-23T13:37:45	Julabo_1	25.47
2013-02-23T13:37:51	Height	TEN
2013-02-23T13:37:53	Chopper	25
2013-02-23T13:38:22	Height	TEN
2013-02-23T13:38:32	Julabo_1	25.39
2013-02-23T13:38:52	Height	TEN
2013-02-23T13:38:54	Chopper	25
2013-02-23T13:39:05	Julabo_1	25.45
2013-02-23T13:39:22	Height	TEN
2013-02-23T13:39:44	Julabo_1	25.39
2013-02-23T13:39:52	Height	TEN
2013-02-23T13:39:54	Chopper	24.99
2013-02-23T13:40:15	Julabo_1	25.44
2013-02-23T13:40:22	Height	TEN
2013-02-23T13:40:52	Height	TEN
2013-02-23T13:40:54	Chopper	25
2013-02-23T13:40:58	Julabo_1	25.5
2013-02-23T13:41:22	Height	TEN
2013-02-23T13:41:28	Julabo_1	25.45
2013-02-23T13:41:52	Height	TEN
2013-02-23T13:41:54	Chopper	25
2013-02-23T13:42:14	Julabo_1	25.39
2013-02-23T13:42:22	Height	TEN
2013-02-23T13:42:44	Julabo_1	25.46
2013-02-23T13:42:52	Height	TEN
2013-02-23T13:42:54	Chopper	25
2013-02-23T13:43:14	Julabo_1	25.35
2013-02-23T13:43:22	Height	TEN
2013-02-23T13:43:44	Julabo_1	25.42
2013-02-23T13:43:53	Height	TEN
2013-02-23T13:43:54	Chopper	25
2013-02-23T13:44:15	Julabo_1	25.33
2013-02-23T13:44:24	Height	TEN
2013-02-23T13:44:53	Julabo_1	25.38
2013-02-23T13:44:55	Chopper	25
2013-02-23T13:44:55	Height	TEN
2013-02-23T13:45:23	Julabo_1	25.44
2013-02-23T13:45:25	Height	TEN
2013-02-23T13:45:54	Julabo_1	25.37
2013-02-23T13:45:55	Chopper	25
2013-02-23T13:45:56	Height	TEN
2013-02-23T13:46:24	Julabo_1	25.48
