2013-02-22T06:09:27	Height	TEN
2013-02-22T06:09:28	Sample	191.49
2013-02-22T06:09:30	Changer	A12
2013-02-22T06:09:41	ScriptName	STARTUP_CYCLE125_B
2013-02-22T06:09:41	Tx_Mon	Out
2013-02-22T06:09:41	Tx_Mon_Pos	130
2013-02-22T06:09:41	Aperture_2	Medium
2013-02-22T06:09:41	Det_HV	2146.2545943513
2013-02-22T06:09:41	Det_Temp	21.8599221789883
2013-02-22T06:09:41	Det_Rear_Temp	20
2013-02-22T06:09:41	Det_Discrim	150.679783898596
2013-02-22T06:09:41	Shutter	OPEN
2013-02-22T06:09:41	Changer	A12
2013-02-22T06:09:41	Sample	164.9725
2013-02-22T06:09:41	Table	10.4994298745724
2013-02-22T06:09:41	Julabo_1	25.41
2013-02-22T06:09:41	Julabo_2	NaN
2013-02-22T06:09:41	Eurotherm_1	-246.861023765093
2013-02-22T06:09:41	Eurotherm_2	0
2013-02-22T06:09:41	Eurotherm_3	25.1684409119976
2013-02-22T06:09:51	Julabo_1	25.34
2013-02-22T06:09:57	Height	TEN
2013-02-22T06:09:59	Chopper	25
2013-02-22T06:09:59	Sample	164.9725
2013-02-22T06:10:21	Julabo_1	25.44
2013-02-22T06:10:28	Height	TEN
2013-02-22T06:10:58	Height	TEN
2013-02-22T06:10:59	Chopper	25
2013-02-22T06:11:28	Height	TEN
2013-02-22T06:11:43	Julabo_1	25.39
2013-02-22T06:11:59	Height	TEN
2013-02-22T06:12:00	Chopper	25
2013-02-22T06:12:29	Height	TEN
2013-02-22T06:13:00	Chopper	25
2013-02-22T06:13:00	Height	TEN
2013-02-22T06:13:05	Julabo_1	25.44
2013-02-22T06:13:31	Height	TEN
2013-02-22T06:13:40	Julabo_1	25.39
2013-02-22T06:14:01	Chopper	25
2013-02-22T06:14:01	Height	TEN
2013-02-22T06:14:18	Julabo_1	25.44
2013-02-22T06:14:31	Height	TEN
2013-02-22T06:14:49	Julabo_1	25.37
2013-02-22T06:15:01	Chopper	25
2013-02-22T06:15:02	Height	TEN
2013-02-22T06:15:19	Julabo_1	25.31
2013-02-22T06:15:33	Height	TEN
2013-02-22T06:15:49	Julabo_1	25.42
2013-02-22T06:16:02	Chopper	25
2013-02-22T06:16:03	Height	TEN
2013-02-22T06:16:30	Julabo_1	25.37
2013-02-22T06:16:33	Height	TEN
2013-02-22T06:17:02	Chopper	25
2013-02-22T06:17:04	Height	TEN
2013-02-22T06:17:05	Julabo_1	25.43
2013-02-22T06:17:35	Height	TEN
2013-02-22T06:17:39	Julabo_1	25.38
2013-02-22T06:18:02	Chopper	25
2013-02-22T06:18:06	Height	TEN
2013-02-22T06:18:10	Julabo_1	25.33
2013-02-22T06:18:36	Height	TEN
2013-02-22T06:18:40	Julabo_1	25.38
2013-02-22T06:19:02	Chopper	25
2013-02-22T06:19:07	Height	TEN
2013-02-22T06:19:22	Julabo_1	25.43
2013-02-22T06:19:31	Eurotherm_3	25.0653292600627
2013-02-22T06:19:38	Height	TEN
2013-02-22T06:19:52	Julabo_1	25.37
2013-02-22T06:20:01	Eurotherm_3	25.1684409119976
2013-02-22T06:20:02	Chopper	25
2013-02-22T06:20:08	Height	TEN
2013-02-22T06:20:39	Height	TEN
2013-02-22T06:20:45	Julabo_1	25.44
2013-02-22T06:21:03	Chopper	25
2013-02-22T06:21:10	Height	TEN
2013-02-22T06:21:13	Eurotherm_3	25.0653292600627
2013-02-22T06:21:17	Julabo_1	25.39
2013-02-22T06:21:40	Height	TEN
2013-02-22T06:21:44	Eurotherm_3	25.1684409119976
2013-02-22T06:22:01	Julabo_1	25.34
2013-02-22T06:22:03	Chopper	25
2013-02-22T06:22:10	Height	TEN
2013-02-22T06:22:24	Eurotherm_3	25.0653292600627
2013-02-22T06:22:26	Det_Temp	21.8910505836576
2013-02-22T06:22:35	Julabo_1	25.4
2013-02-22T06:22:40	Height	TEN
2013-02-22T06:22:55	Eurotherm_3	25.1684409119976
2013-02-22T06:23:03	Chopper	25
2013-02-22T06:23:10	Height	TEN
2013-02-22T06:23:35	Julabo_1	25.46
2013-02-22T06:23:38	Eurotherm_3	25.0653292600627
2013-02-22T06:23:41	Height	TEN
2013-02-22T06:24:04	Chopper	25
2013-02-22T06:24:08	Eurotherm_3	25.1684409119976
2013-02-22T06:24:11	Height	TEN
2013-02-22T06:24:13	Julabo_1	25.41
2013-02-22T06:24:41	Height	TEN
2013-02-22T06:24:48	Julabo_1	25.36
2013-02-22T06:25:04	Chopper	25
2013-02-22T06:25:11	Height	TEN
2013-02-22T06:25:24	Julabo_1	25.44
2013-02-22T06:25:41	Height	TEN
2013-02-22T06:26:05	Chopper	25
2013-02-22T06:26:05	Eurotherm_3	25.0653292600627
2013-02-22T06:26:10	Julabo_1	25.38
2013-02-22T06:26:12	Height	TEN
2013-02-22T06:26:37	Eurotherm_3	25.1684409119976
2013-02-22T06:26:42	Height	TEN
2013-02-22T06:26:48	Julabo_1	25.43
2013-02-22T06:27:05	Chopper	25
2013-02-22T06:27:12	Height	TEN
2013-02-22T06:27:19	Eurotherm_3	25.0653292600627
2013-02-22T06:27:25	Julabo_1	25.38
2013-02-22T06:27:42	Height	TEN
2013-02-22T06:27:49	Eurotherm_3	25.1684409119976
2013-02-22T06:28:00	Julabo_1	25.33
2013-02-22T06:28:05	Chopper	25
2013-02-22T06:28:13	Height	TEN
2013-02-22T06:28:31	Julabo_1	25.43
2013-02-22T06:28:44	Height	TEN
2013-02-22T06:29:06	Chopper	25
2013-02-22T06:29:11	Julabo_1	25.38
2013-02-22T06:29:15	Height	TEN
2013-02-22T06:29:45	Height	TEN
2013-02-22T06:30:02	Julabo_1	25.33
2013-02-22T06:30:06	Chopper	25
2013-02-22T06:30:07	Eurotherm_3	25.0653292600627
2013-02-22T06:30:15	Height	TEN
2013-02-22T06:30:33	Julabo_1	25.38
2013-02-22T06:30:37	Eurotherm_3	25.1684409119976
2013-02-22T06:30:45	Height	TEN
2013-02-22T06:31:07	Chopper	24.99
2013-02-22T06:31:08	Eurotherm_3	25.0653292600627
2013-02-22T06:31:16	Height	TEN
2013-02-22T06:31:47	Height	TEN
2013-02-22T06:32:07	Chopper	25
2013-02-22T06:32:08	Julabo_1	25.43
2013-02-22T06:32:08	Eurotherm_3	25.1684409119976
2013-02-22T06:32:17	Height	TEN
2013-02-22T06:32:47	Height	TEN
2013-02-22T06:32:49	Julabo_1	25.48
2013-02-22T06:33:07	Chopper	25
2013-02-22T06:33:17	Height	TEN
2013-02-22T06:33:19	Julabo_1	25.39
2013-02-22T06:33:48	Height	TEN
2013-02-22T06:34:06	Julabo_1	25.34
2013-02-22T06:34:08	Chopper	25
2013-02-22T06:34:19	Height	TEN
2013-02-22T06:34:36	Julabo_1	25.39
2013-02-22T06:34:49	Height	TEN
2013-02-22T06:35:09	Chopper	25
2013-02-22T06:35:09	Julabo_1	25.33
2013-02-22T06:35:20	Height	TEN
2013-02-22T06:35:39	Julabo_1	25.5
2013-02-22T06:35:50	Height	TEN
2013-02-22T06:36:09	Chopper	25
2013-02-22T06:36:10	Julabo_1	25.32
2013-02-22T06:36:21	Height	TEN
2013-02-22T06:36:41	Julabo_1	25.37
2013-02-22T06:36:52	Height	TEN
2013-02-22T06:37:10	Chopper	25
2013-02-22T06:37:12	Julabo_1	25.51
